year,anomaly,gcm,scenario
2050,1.28926253318787,GFDL-ESM2G,rcp85
2051,1.19374251365662,GFDL-ESM2G,rcp85
2052,1.29606747627258,GFDL-ESM2G,rcp85
2053,1.31413447856903,GFDL-ESM2G,rcp85
2054,1.17656147480011,GFDL-ESM2G,rcp85
2055,1.32597553730011,GFDL-ESM2G,rcp85
2056,1.50599849224091,GFDL-ESM2G,rcp85
2057,1.47664046287537,GFDL-ESM2G,rcp85
2058,1.34541451931,GFDL-ESM2G,rcp85
2059,1.40910446643829,GFDL-ESM2G,rcp85
2060,1.57417452335358,GFDL-ESM2G,rcp85
2061,1.75145149230957,GFDL-ESM2G,rcp85
2062,1.40129244327545,GFDL-ESM2G,rcp85
2063,1.59605550765991,GFDL-ESM2G,rcp85
2064,1.69072151184082,GFDL-ESM2G,rcp85
2065,1.64839351177216,GFDL-ESM2G,rcp85
2066,1.72755551338196,GFDL-ESM2G,rcp85
2067,1.83476448059082,GFDL-ESM2G,rcp85
2068,1.97438251972198,GFDL-ESM2G,rcp85
2069,2.01915144920349,GFDL-ESM2G,rcp85
2070,1.70997750759125,GFDL-ESM2G,rcp85
2071,1.9117294549942,GFDL-ESM2G,rcp85
2072,2.05476546287537,GFDL-ESM2G,rcp85
2073,2.13844442367554,GFDL-ESM2G,rcp85
2074,2.09889340400696,GFDL-ESM2G,rcp85
2075,2.07972860336304,GFDL-ESM2G,rcp85
2076,2.19993758201599,GFDL-ESM2G,rcp85
2077,2.14122152328491,GFDL-ESM2G,rcp85
2078,2.23677253723145,GFDL-ESM2G,rcp85
2079,2.46501350402832,GFDL-ESM2G,rcp85
2080,2.47056746482849,GFDL-ESM2G,rcp85
2081,2.32017660140991,GFDL-ESM2G,rcp85
2082,2.31254744529724,GFDL-ESM2G,rcp85
2083,2.42018246650696,GFDL-ESM2G,rcp85
2084,2.37083554267883,GFDL-ESM2G,rcp85
2085,2.46605038642883,GFDL-ESM2G,rcp85
2086,2.64122152328491,GFDL-ESM2G,rcp85
2087,2.71721053123474,GFDL-ESM2G,rcp85
2088,2.76030158996582,GFDL-ESM2G,rcp85
2089,2.74321150779724,GFDL-ESM2G,rcp85
2090,2.82530355453491,GFDL-ESM2G,rcp85
2091,2.80207943916321,GFDL-ESM2G,rcp85
2092,2.85115242004395,GFDL-ESM2G,rcp85
2093,2.86992049217224,GFDL-ESM2G,rcp85
2094,2.97703742980957,GFDL-ESM2G,rcp85
2095,3.03160238265991,GFDL-ESM2G,rcp85
2096,3.16545248031616,GFDL-ESM2G,rcp85
2097,3.00905060768127,GFDL-ESM2G,rcp85
2098,2.99223446846008,GFDL-ESM2G,rcp85
2099,3.14973640441895,GFDL-ESM2G,rcp85
1981,-0.258451849222183,GFDL-CM3,rcp85
1982,-0.195463851094246,GFDL-CM3,rcp85
1983,-0.515165865421295,GFDL-CM3,rcp85
1984,-0.314146846532822,GFDL-CM3,rcp85
1985,-0.298704862594604,GFDL-CM3,rcp85
1986,-0.345090836286545,GFDL-CM3,rcp85
1987,-0.0989978536963463,GFDL-CM3,rcp85
1988,-0.0904828533530235,GFDL-CM3,rcp85
1989,-0.0505968518555164,GFDL-CM3,rcp85
1990,-0.0635358467698097,GFDL-CM3,rcp85
1991,-0.127256855368614,GFDL-CM3,rcp85
1992,-0.300596863031387,GFDL-CM3,rcp85
1993,-0.365568846464157,GFDL-CM3,rcp85
1994,-0.318082839250565,GFDL-CM3,rcp85
1995,-0.228941842913628,GFDL-CM3,rcp85
1996,-0.0447368510067463,GFDL-CM3,rcp85
1997,0.144288152456284,GFDL-CM3,rcp85
1998,0.012025149539113,GFDL-CM3,rcp85
1999,0.173860147595406,GFDL-CM3,rcp85
2000,0.167177155613899,GFDL-CM3,rcp85
2001,0.235322147607803,GFDL-CM3,rcp85
2002,0.35714915394783,GFDL-CM3,rcp85
2003,0.361360162496567,GFDL-CM3,rcp85
2004,0.24081614613533,GFDL-CM3,rcp85
2005,0.341890156269073,GFDL-CM3,rcp85
2006,0.654451131820679,GFDL-CM3,rcp85
2007,0.528078138828278,GFDL-CM3,rcp85
2008,0.650545120239258,GFDL-CM3,rcp85
2009,0.683229148387909,GFDL-CM3,rcp85
2010,0.522127151489258,GFDL-CM3,rcp85
2011,0.50558614730835,GFDL-CM3,rcp85
2012,0.777803122997284,GFDL-CM3,rcp85
2013,0.92498916387558,GFDL-CM3,rcp85
2014,0.634798169136047,GFDL-CM3,rcp85
2015,0.610811173915863,GFDL-CM3,rcp85
2016,0.848207175731659,GFDL-CM3,rcp85
2017,0.91549813747406,GFDL-CM3,rcp85
2018,0.90860116481781,GFDL-CM3,rcp85
2019,0.965578138828278,GFDL-CM3,rcp85
2020,1.01220810413361,GFDL-CM3,rcp85
2021,0.901338160037994,GFDL-CM3,rcp85
2022,1.07464718818665,GFDL-CM3,rcp85
2023,1.11551010608673,GFDL-CM3,rcp85
2024,0.957612156867981,GFDL-CM3,rcp85
2025,1.13620114326477,GFDL-CM3,rcp85
2026,1.32901120185852,GFDL-CM3,rcp85
2027,1.33291816711426,GFDL-CM3,rcp85
2028,1.22290217876434,GFDL-CM3,rcp85
2029,1.51309311389923,GFDL-CM3,rcp85
2030,1.65881514549255,GFDL-CM3,rcp85
2031,1.47372615337372,GFDL-CM3,rcp85
2032,1.64077913761139,GFDL-CM3,rcp85
2033,1.53344917297363,GFDL-CM3,rcp85
2034,1.48291218280792,GFDL-CM3,rcp85
2035,1.75277817249298,GFDL-CM3,rcp85
2036,1.62286520004272,GFDL-CM3,rcp85
2037,1.68072617053986,GFDL-CM3,rcp85
2038,1.72711312770844,GFDL-CM3,rcp85
2039,1.72284114360809,GFDL-CM3,rcp85
2040,1.76440620422363,GFDL-CM3,rcp85
2041,1.86572420597076,GFDL-CM3,rcp85
2042,1.76165914535522,GFDL-CM3,rcp85
2043,2.04010105133057,GFDL-CM3,rcp85
2044,2.05597114562988,GFDL-CM3,rcp85
2045,1.99118220806122,GFDL-CM3,rcp85
2046,2.09314107894897,GFDL-CM3,rcp85
2047,2.14007711410522,GFDL-CM3,rcp85
2048,2.32159614562988,GFDL-CM3,rcp85
2049,2.04889106750488,GFDL-CM3,rcp85
2050,2.28207516670227,GFDL-CM3,rcp85
2051,2.45843625068665,GFDL-CM3,rcp85
2052,2.45205807685852,GFDL-CM3,rcp85
2053,2.59601020812988,GFDL-CM3,rcp85
2054,2.4339611530304,GFDL-CM3,rcp85
2055,2.85824704170227,GFDL-CM3,rcp85
2056,2.79016208648682,GFDL-CM3,rcp85
2057,2.76712226867676,GFDL-CM3,rcp85
2058,2.89737105369568,GFDL-CM3,rcp85
2059,2.81521725654602,GFDL-CM3,rcp85
2060,2.83661007881165,GFDL-CM3,rcp85
2061,3.04794406890869,GFDL-CM3,rcp85
2062,3.13754415512085,GFDL-CM3,rcp85
2063,3.17090010643005,GFDL-CM3,rcp85
2064,3.08572506904602,GFDL-CM3,rcp85
2065,3.31305122375488,GFDL-CM3,rcp85
2066,3.2750871181488,GFDL-CM3,rcp85
2067,3.60354804992676,GFDL-CM3,rcp85
2068,3.58795309066772,GFDL-CM3,rcp85
2069,3.43445014953613,GFDL-CM3,rcp85
2070,3.62967109680176,GFDL-CM3,rcp85
2071,3.80533003807068,GFDL-CM3,rcp85
2072,3.62991523742676,GFDL-CM3,rcp85
2073,3.7393810749054,GFDL-CM3,rcp85
2074,3.83282613754272,GFDL-CM3,rcp85
2075,3.77832221984863,GFDL-CM3,rcp85
2076,3.93164205551147,GFDL-CM3,rcp85
2077,4.08136129379272,GFDL-CM3,rcp85
2078,3.87890815734863,GFDL-CM3,rcp85
2079,4.08963108062744,GFDL-CM3,rcp85
2080,4.15072822570801,GFDL-CM3,rcp85
2081,3.97354316711426,GFDL-CM3,rcp85
2082,4.29666328430176,GFDL-CM3,rcp85
2083,4.38711738586426,GFDL-CM3,rcp85
2084,4.31439304351807,GFDL-CM3,rcp85
2085,4.51376533508301,GFDL-CM3,rcp85
2086,4.56454610824585,GFDL-CM3,rcp85
2087,4.42657613754272,GFDL-CM3,rcp85
2088,4.57745504379272,GFDL-CM3,rcp85
2089,4.75055122375488,GFDL-CM3,rcp85
2090,4.59637594223022,GFDL-CM3,rcp85
2091,4.70642232894897,GFDL-CM3,rcp85
2092,4.75518894195557,GFDL-CM3,rcp85
2093,4.83587837219238,GFDL-CM3,rcp85
2094,4.86773824691772,GFDL-CM3,rcp85
2095,5.05505514144897,GFDL-CM3,rcp85
2096,4.98291206359863,GFDL-CM3,rcp85
2097,5.03472995758057,GFDL-CM3,rcp85
2098,5.22677707672119,GFDL-CM3,rcp85
2099,5.21039009094238,GFDL-CM3,rcp85
1981,-0.113078698515892,MIROC-ESM-CHEM,rcp85
1982,-0.251383692026138,MIROC-ESM-CHEM,rcp85
1983,-0.318980693817139,MIROC-ESM-CHEM,rcp85
1984,-0.262888699769974,MIROC-ESM-CHEM,rcp85
1985,-0.023692699149251,MIROC-ESM-CHEM,rcp85
1986,-0.133372694253922,MIROC-ESM-CHEM,rcp85
1987,-0.173136696219444,MIROC-ESM-CHEM,rcp85
1988,-0.017374699935317,MIROC-ESM-CHEM,rcp85
1989,0.0686232969164848,MIROC-ESM-CHEM,rcp85
1990,0.0504042990505695,MIROC-ESM-CHEM,rcp85
1991,0.0271802991628647,MIROC-ESM-CHEM,rcp85
1992,-0.332560688257217,MIROC-ESM-CHEM,rcp85
1993,-0.27466869354248,MIROC-ESM-CHEM,rcp85
1994,-0.307322710752487,MIROC-ESM-CHEM,rcp85
1995,-0.031351700425148,MIROC-ESM-CHEM,rcp85
1996,0.0786632969975471,MIROC-ESM-CHEM,rcp85
1997,0.0022472999989986,MIROC-ESM-CHEM,rcp85
1998,0.0789382979273796,MIROC-ESM-CHEM,rcp85
1999,0.0838212966918945,MIROC-ESM-CHEM,rcp85
2000,0.0199782997369766,MIROC-ESM-CHEM,rcp85
2001,0.219807296991348,MIROC-ESM-CHEM,rcp85
2002,0.123036302626133,MIROC-ESM-CHEM,rcp85
2003,0.0815322995185852,MIROC-ESM-CHEM,rcp85
2004,0.15706330537796,MIROC-ESM-CHEM,rcp85
2005,0.278492301702499,MIROC-ESM-CHEM,rcp85
2006,0.358479291200638,MIROC-ESM-CHEM,rcp85
2007,0.235371306538582,MIROC-ESM-CHEM,rcp85
2008,0.320302307605743,MIROC-ESM-CHEM,rcp85
2009,0.378956288099289,MIROC-ESM-CHEM,rcp85
2010,0.414662301540375,MIROC-ESM-CHEM,rcp85
2011,0.690877318382263,MIROC-ESM-CHEM,rcp85
2012,0.63972932100296,MIROC-ESM-CHEM,rcp85
2013,0.596119284629822,MIROC-ESM-CHEM,rcp85
2014,0.755147278308868,MIROC-ESM-CHEM,rcp85
2015,0.620045304298401,MIROC-ESM-CHEM,rcp85
2016,0.606038272380829,MIROC-ESM-CHEM,rcp85
2017,0.672200322151184,MIROC-ESM-CHEM,rcp85
2018,0.751515328884125,MIROC-ESM-CHEM,rcp85
2019,0.930897295475006,MIROC-ESM-CHEM,rcp85
2020,0.971211314201355,MIROC-ESM-CHEM,rcp85
2021,1.00706934928894,MIROC-ESM-CHEM,rcp85
2022,1.0526932477951,MIROC-ESM-CHEM,rcp85
2023,1.08781933784485,MIROC-ESM-CHEM,rcp85
2024,1.00838124752045,MIROC-ESM-CHEM,rcp85
2025,1.12776625156403,MIROC-ESM-CHEM,rcp85
2026,1.23418128490448,MIROC-ESM-CHEM,rcp85
2027,1.33342432975769,MIROC-ESM-CHEM,rcp85
2028,1.37804126739502,MIROC-ESM-CHEM,rcp85
2029,1.32976233959198,MIROC-ESM-CHEM,rcp85
2030,1.41444826126099,MIROC-ESM-CHEM,rcp85
2031,1.36305725574493,MIROC-ESM-CHEM,rcp85
2032,1.42842531204224,MIROC-ESM-CHEM,rcp85
2033,1.51344728469849,MIROC-ESM-CHEM,rcp85
2034,1.54189026355743,MIROC-ESM-CHEM,rcp85
2035,1.40382826328278,MIROC-ESM-CHEM,rcp85
2036,1.46361231803894,MIROC-ESM-CHEM,rcp85
2037,1.64940333366394,MIROC-ESM-CHEM,rcp85
2038,1.69139528274536,MIROC-ESM-CHEM,rcp85
2039,1.61354529857635,MIROC-ESM-CHEM,rcp85
2040,1.57674133777618,MIROC-ESM-CHEM,rcp85
2041,1.8070262670517,MIROC-ESM-CHEM,rcp85
2042,1.8860672712326,MIROC-ESM-CHEM,rcp85
2043,1.99947035312653,MIROC-ESM-CHEM,rcp85
2044,1.94035828113556,MIROC-ESM-CHEM,rcp85
2045,1.97624635696411,MIROC-ESM-CHEM,rcp85
2046,2.09026026725769,MIROC-ESM-CHEM,rcp85
2047,2.24812841415405,MIROC-ESM-CHEM,rcp85
2048,2.36943531036377,MIROC-ESM-CHEM,rcp85
2049,2.47078418731689,MIROC-ESM-CHEM,rcp85
2050,2.50993824005127,MIROC-ESM-CHEM,rcp85
2051,2.49406933784485,MIROC-ESM-CHEM,rcp85
2052,2.53581738471985,MIROC-ESM-CHEM,rcp85
2053,2.62730836868286,MIROC-ESM-CHEM,rcp85
2054,2.66988039016724,MIROC-ESM-CHEM,rcp85
2055,2.59923219680786,MIROC-ESM-CHEM,rcp85
2056,2.62022829055786,MIROC-ESM-CHEM,rcp85
2057,2.69850635528564,MIROC-ESM-CHEM,rcp85
2058,2.96638941764832,MIROC-ESM-CHEM,rcp85
2059,2.99693727493286,MIROC-ESM-CHEM,rcp85
2060,2.96831226348877,MIROC-ESM-CHEM,rcp85
2061,2.91624927520752,MIROC-ESM-CHEM,rcp85
2062,2.97050929069519,MIROC-ESM-CHEM,rcp85
2063,3.06624341011047,MIROC-ESM-CHEM,rcp85
2064,3.13597536087036,MIROC-ESM-CHEM,rcp85
2065,3.24620532989502,MIROC-ESM-CHEM,rcp85
2066,3.31544923782349,MIROC-ESM-CHEM,rcp85
2067,3.34749341011047,MIROC-ESM-CHEM,rcp85
2068,3.31786036491394,MIROC-ESM-CHEM,rcp85
2069,3.46791529655457,MIROC-ESM-CHEM,rcp85
2070,3.53703737258911,MIROC-ESM-CHEM,rcp85
2071,3.63469433784485,MIROC-ESM-CHEM,rcp85
2072,3.7021381855011,MIROC-ESM-CHEM,rcp85
2073,3.78157520294189,MIROC-ESM-CHEM,rcp85
2074,3.72923731803894,MIROC-ESM-CHEM,rcp85
2075,3.85487818717957,MIROC-ESM-CHEM,rcp85
2076,3.97493433952332,MIROC-ESM-CHEM,rcp85
2077,4.10338306427002,MIROC-ESM-CHEM,rcp85
2078,4.08220338821411,MIROC-ESM-CHEM,rcp85
2079,4.03465747833252,MIROC-ESM-CHEM,rcp85
2080,4.09383106231689,MIROC-ESM-CHEM,rcp85
2081,4.18764209747314,MIROC-ESM-CHEM,rcp85
2082,4.37001514434814,MIROC-ESM-CHEM,rcp85
2083,4.38023853302002,MIROC-ESM-CHEM,rcp85
2084,4.51158618927002,MIROC-ESM-CHEM,rcp85
2085,4.70088624954224,MIROC-ESM-CHEM,rcp85
2086,4.72331714630127,MIROC-ESM-CHEM,rcp85
2087,4.80806446075439,MIROC-ESM-CHEM,rcp85
2088,4.77599048614502,MIROC-ESM-CHEM,rcp85
2089,4.9373984336853,MIROC-ESM-CHEM,rcp85
2090,4.95201539993286,MIROC-ESM-CHEM,rcp85
2091,5.10310840606689,MIROC-ESM-CHEM,rcp85
2092,5.06050539016724,MIROC-ESM-CHEM,rcp85
2093,5.02681446075439,MIROC-ESM-CHEM,rcp85
2094,5.18791627883911,MIROC-ESM-CHEM,rcp85
2095,5.37627124786377,MIROC-ESM-CHEM,rcp85
2096,5.36848926544189,MIROC-ESM-CHEM,rcp85
2097,5.43602418899536,MIROC-ESM-CHEM,rcp85
2098,5.53459644317627,MIROC-ESM-CHEM,rcp85
2099,5.65819215774536,MIROC-ESM-CHEM,rcp85
1981,-0.0990521982312202,inmcm4,rcp85
1982,-0.168998196721077,inmcm4,rcp85
1983,-0.0254442002624273,inmcm4,rcp85
1984,-0.0851062014698982,inmcm4,rcp85
1985,-0.0609051994979382,inmcm4,rcp85
1986,-0.0255052000284195,inmcm4,rcp85
1987,-0.0496752001345158,inmcm4,rcp85
1988,-0.105613201856613,inmcm4,rcp85
1989,-0.0833361968398094,inmcm4,rcp85
1990,-0.0871812030673027,inmcm4,rcp85
1991,-0.103447198867798,inmcm4,rcp85
1992,-0.0808331966400146,inmcm4,rcp85
1993,-0.105583198368549,inmcm4,rcp85
1994,0.0186848007142544,inmcm4,rcp85
1995,-0.0067972000688314,inmcm4,rcp85
1996,0.0447157993912697,inmcm4,rcp85
1997,-0.0197982005774975,inmcm4,rcp85
1998,-0.0101242000237107,inmcm4,rcp85
1999,0.0333938002586365,inmcm4,rcp85
2000,0.0598828010261059,inmcm4,rcp85
2001,0.144141793251038,inmcm4,rcp85
2002,0.0726697966456413,inmcm4,rcp85
2003,0.0197218004614115,inmcm4,rcp85
2004,0.194099798798561,inmcm4,rcp85
2005,0.0905838012695312,inmcm4,rcp85
2006,0.302284806966782,inmcm4,rcp85
2007,0.141883805394173,inmcm4,rcp85
2008,0.138099804520607,inmcm4,rcp85
2009,0.239570796489716,inmcm4,rcp85
2010,0.309150785207748,inmcm4,rcp85
2011,0.237373799085617,inmcm4,rcp85
2012,0.259925812482834,inmcm4,rcp85
2013,0.196815803647041,inmcm4,rcp85
2014,0.276099801063538,inmcm4,rcp85
2015,0.240272805094719,inmcm4,rcp85
2016,0.314155787229538,inmcm4,rcp85
2017,0.347938805818558,inmcm4,rcp85
2018,0.219245806336403,inmcm4,rcp85
2019,0.265723794698715,inmcm4,rcp85
2020,0.405982792377472,inmcm4,rcp85
2021,0.356605798006058,inmcm4,rcp85
2022,0.353187799453735,inmcm4,rcp85
2023,0.373664796352386,inmcm4,rcp85
2024,0.499976813793182,inmcm4,rcp85
2025,0.49970281124115,inmcm4,rcp85
2026,0.53360778093338,inmcm4,rcp85
2027,0.537116825580597,inmcm4,rcp85
2028,0.582130789756775,inmcm4,rcp85
2029,0.657569825649261,inmcm4,rcp85
2030,0.568275809288025,inmcm4,rcp85
2031,0.60059380531311,inmcm4,rcp85
2032,0.719856798648834,inmcm4,rcp85
2033,0.739570796489716,inmcm4,rcp85
2034,0.666877806186676,inmcm4,rcp85
2035,0.679054796695709,inmcm4,rcp85
2036,0.730659782886505,inmcm4,rcp85
2037,0.823646783828735,inmcm4,rcp85
2038,0.79923278093338,inmcm4,rcp85
2039,0.789008796215057,inmcm4,rcp85
2040,0.825660824775696,inmcm4,rcp85
2041,0.911994814872742,inmcm4,rcp85
2042,0.840400815010071,inmcm4,rcp85
2043,0.903541803359985,inmcm4,rcp85
2044,0.960365772247314,inmcm4,rcp85
2045,0.916694819927216,inmcm4,rcp85
2046,0.827277779579163,inmcm4,rcp85
2047,0.9476398229599,inmcm4,rcp85
2048,1.05988276004791,inmcm4,rcp85
2049,1.03083074092865,inmcm4,rcp85
2050,1.08225274085999,inmcm4,rcp85
2051,1.01721978187561,inmcm4,rcp85
2052,1.10675776004791,inmcm4,rcp85
2053,1.10605680942535,inmcm4,rcp85
2054,1.21256279945374,inmcm4,rcp85
2055,1.31040179729462,inmcm4,rcp85
2056,1.3798907995224,inmcm4,rcp85
2057,1.41318476200104,inmcm4,rcp85
2058,1.3486407995224,inmcm4,rcp85
2059,1.50012981891632,inmcm4,rcp85
2060,1.60053277015686,inmcm4,rcp85
2061,1.55704474449158,inmcm4,rcp85
2062,1.58481574058533,inmcm4,rcp85
2063,1.66077482700348,inmcm4,rcp85
2064,1.69635784626007,inmcm4,rcp85
2065,1.71747577190399,inmcm4,rcp85
2066,1.90784478187561,inmcm4,rcp85
2067,1.85196685791016,inmcm4,rcp85
2068,1.8936847448349,inmcm4,rcp85
2069,1.97132074832916,inmcm4,rcp85
2070,1.96591985225677,inmcm4,rcp85
2071,2.06943488121033,inmcm4,rcp85
2072,2.08457183837891,inmcm4,rcp85
2073,2.11042070388794,inmcm4,rcp85
2074,2.11930084228516,inmcm4,rcp85
2075,2.20008087158203,inmcm4,rcp85
2076,2.27396368980408,inmcm4,rcp85
2077,2.30057573318481,inmcm4,rcp85
2078,2.25943779945374,inmcm4,rcp85
2079,2.24149370193481,inmcm4,rcp85
2080,2.26602983474731,inmcm4,rcp85
2081,2.37314581871033,inmcm4,rcp85
2082,2.30777788162231,inmcm4,rcp85
2083,2.36075568199158,inmcm4,rcp85
2084,2.37995171546936,inmcm4,rcp85
2085,2.35654473304749,inmcm4,rcp85
2086,2.4137647151947,inmcm4,rcp85
2087,2.48776984214783,inmcm4,rcp85
2088,2.57746171951294,inmcm4,rcp85
2089,2.63999176025391,inmcm4,rcp85
2090,2.59247589111328,inmcm4,rcp85
2091,2.64957475662231,inmcm4,rcp85
2092,2.77365875244141,inmcm4,rcp85
2093,2.66770172119141,inmcm4,rcp85
2094,2.73975372314453,inmcm4,rcp85
2095,2.77347588539124,inmcm4,rcp85
2096,2.79395270347595,inmcm4,rcp85
2097,2.84879279136658,inmcm4,rcp85
2098,2.85764288902283,inmcm4,rcp85
2099,2.9328076839447,inmcm4,rcp85
1981,-0.177412450313568,CSIRO-Mk3-6-0,rcp85
1982,-0.272840440273285,CSIRO-Mk3-6-0,rcp85
1983,-0.294599443674088,CSIRO-Mk3-6-0,rcp85
1984,-0.171797454357147,CSIRO-Mk3-6-0,rcp85
1985,-0.390913456678391,CSIRO-Mk3-6-0,rcp85
1986,-0.304731458425522,CSIRO-Mk3-6-0,rcp85
1987,-0.111494451761246,CSIRO-Mk3-6-0,rcp85
1988,-0.151930451393127,CSIRO-Mk3-6-0,rcp85
1989,-0.144331455230713,CSIRO-Mk3-6-0,rcp85
1990,-0.0779554471373558,CSIRO-Mk3-6-0,rcp85
1991,-0.0024244498927146,CSIRO-Mk3-6-0,rcp85
1992,-0.277754455804825,CSIRO-Mk3-6-0,rcp85
1993,-0.260786443948746,CSIRO-Mk3-6-0,rcp85
1994,-0.348738461732864,CSIRO-Mk3-6-0,rcp85
1995,-0.137892454862595,CSIRO-Mk3-6-0,rcp85
1996,-0.128828451037407,CSIRO-Mk3-6-0,rcp85
1997,0.0425585508346558,CSIRO-Mk3-6-0,rcp85
1998,0.157029554247856,CSIRO-Mk3-6-0,rcp85
1999,0.205461546778679,CSIRO-Mk3-6-0,rcp85
2000,0.234819546341896,CSIRO-Mk3-6-0,rcp85
2001,0.235978543758392,CSIRO-Mk3-6-0,rcp85
2002,0.231217548251152,CSIRO-Mk3-6-0,rcp85
2003,0.238298550248146,CSIRO-Mk3-6-0,rcp85
2004,0.268754541873932,CSIRO-Mk3-6-0,rcp85
2005,0.332749545574188,CSIRO-Mk3-6-0,rcp85
2006,0.155046552419662,CSIRO-Mk3-6-0,rcp85
2007,0.254746556282043,CSIRO-Mk3-6-0,rcp85
2008,0.394822537899017,CSIRO-Mk3-6-0,rcp85
2009,0.300798535346985,CSIRO-Mk3-6-0,rcp85
2010,0.250108540058136,CSIRO-Mk3-6-0,rcp85
2011,0.216142550110817,CSIRO-Mk3-6-0,rcp85
2012,0.365495562553406,CSIRO-Mk3-6-0,rcp85
2013,0.325944542884827,CSIRO-Mk3-6-0,rcp85
2014,0.416673541069031,CSIRO-Mk3-6-0,rcp85
2015,0.216447547078133,CSIRO-Mk3-6-0,rcp85
2016,0.243241548538208,CSIRO-Mk3-6-0,rcp85
2017,0.502091526985168,CSIRO-Mk3-6-0,rcp85
2018,0.706071555614471,CSIRO-Mk3-6-0,rcp85
2019,0.513200521469116,CSIRO-Mk3-6-0,rcp85
2020,0.655686557292938,CSIRO-Mk3-6-0,rcp85
2021,0.703111529350281,CSIRO-Mk3-6-0,rcp85
2022,0.503953576087952,CSIRO-Mk3-6-0,rcp85
2023,0.45207354426384,CSIRO-Mk3-6-0,rcp85
2024,0.721910536289215,CSIRO-Mk3-6-0,rcp85
2025,0.697648525238037,CSIRO-Mk3-6-0,rcp85
2026,0.676164567470551,CSIRO-Mk3-6-0,rcp85
2027,0.754838526248932,CSIRO-Mk3-6-0,rcp85
2028,0.801835536956787,CSIRO-Mk3-6-0,rcp85
2029,0.852861523628235,CSIRO-Mk3-6-0,rcp85
2030,0.754502534866333,CSIRO-Mk3-6-0,rcp85
2031,0.784928560256958,CSIRO-Mk3-6-0,rcp85
2032,0.701097548007965,CSIRO-Mk3-6-0,rcp85
2033,0.961839556694031,CSIRO-Mk3-6-0,rcp85
2034,0.958299577236176,CSIRO-Mk3-6-0,rcp85
2035,1.0142685174942,CSIRO-Mk3-6-0,rcp85
2036,1.19328451156616,CSIRO-Mk3-6-0,rcp85
2037,1.17680549621582,CSIRO-Mk3-6-0,rcp85
2038,1.13371455669403,CSIRO-Mk3-6-0,rcp85
2039,1.29548752307892,CSIRO-Mk3-6-0,rcp85
2040,1.31443953514099,CSIRO-Mk3-6-0,rcp85
2041,1.44780158996582,CSIRO-Mk3-6-0,rcp85
2042,1.42149555683136,CSIRO-Mk3-6-0,rcp85
2043,1.24833858013153,CSIRO-Mk3-6-0,rcp85
2044,1.47847151756287,CSIRO-Mk3-6-0,rcp85
2045,1.65251350402832,CSIRO-Mk3-6-0,rcp85
2046,1.77046358585358,CSIRO-Mk3-6-0,rcp85
2047,1.88652157783508,CSIRO-Mk3-6-0,rcp85
2048,1.59767353534698,CSIRO-Mk3-6-0,rcp85
2049,1.51158249378204,CSIRO-Mk3-6-0,rcp85
2050,1.64601254463196,CSIRO-Mk3-6-0,rcp85
2051,1.75816452503204,CSIRO-Mk3-6-0,rcp85
2052,1.92360055446625,CSIRO-Mk3-6-0,rcp85
2053,1.98973250389099,CSIRO-Mk3-6-0,rcp85
2054,1.94661152362823,CSIRO-Mk3-6-0,rcp85
2055,2.0422534942627,CSIRO-Mk3-6-0,rcp85
2056,2.11201643943787,CSIRO-Mk3-6-0,rcp85
2057,2.12181258201599,CSIRO-Mk3-6-0,rcp85
2058,2.00810360908508,CSIRO-Mk3-6-0,rcp85
2059,2.07801961898804,CSIRO-Mk3-6-0,rcp85
2060,2.1610586643219,CSIRO-Mk3-6-0,rcp85
2061,2.23838949203491,CSIRO-Mk3-6-0,rcp85
2062,2.41810750961304,CSIRO-Mk3-6-0,rcp85
2063,2.42369246482849,CSIRO-Mk3-6-0,rcp85
2064,2.37965559959412,CSIRO-Mk3-6-0,rcp85
2065,2.59477353096008,CSIRO-Mk3-6-0,rcp85
2066,2.68477058410645,CSIRO-Mk3-6-0,rcp85
2067,2.62330746650696,CSIRO-Mk3-6-0,rcp85
2068,2.66172957420349,CSIRO-Mk3-6-0,rcp85
2069,2.7057056427002,CSIRO-Mk3-6-0,rcp85
2070,2.79969954490662,CSIRO-Mk3-6-0,rcp85
2071,2.99846053123474,CSIRO-Mk3-6-0,rcp85
2072,3.00380063056946,CSIRO-Mk3-6-0,rcp85
2073,2.93583846092224,CSIRO-Mk3-6-0,rcp85
2074,2.94835066795349,CSIRO-Mk3-6-0,rcp85
2075,2.93477058410645,CSIRO-Mk3-6-0,rcp85
2076,2.89778256416321,CSIRO-Mk3-6-0,rcp85
2077,3.14701962471008,CSIRO-Mk3-6-0,rcp85
2078,3.22187948226929,CSIRO-Mk3-6-0,rcp85
2079,3.38816952705383,CSIRO-Mk3-6-0,rcp85
2080,3.39396858215332,CSIRO-Mk3-6-0,rcp85
2081,3.46894955635071,CSIRO-Mk3-6-0,rcp85
2082,3.45063948631287,CSIRO-Mk3-6-0,rcp85
2083,3.52525448799133,CSIRO-Mk3-6-0,rcp85
2084,3.67082357406616,CSIRO-Mk3-6-0,rcp85
2085,3.70720052719116,CSIRO-Mk3-6-0,rcp85
2086,3.69362044334412,CSIRO-Mk3-6-0,rcp85
2087,3.87376546859741,CSIRO-Mk3-6-0,rcp85
2088,3.77806258201599,CSIRO-Mk3-6-0,rcp85
